country_code,browser_name,browser_version,os_name,os_version,traffic
XX,"MIUI Browser",2.1.1,iOS,5_1_1,8
XX,"Opera Mobile",33.0.2002.97617,Android,5.0,1
XX,Firefox,45.0.2,Android,4.4.2,2
XX,"Opera Mini",7.5.33361/35.3956,Android,4.2.2,29
XX,Dolfin,2.2,Bada,1.0,3
XX,"UC Browser",9.2.0.308,Android,4.2.2,14
XX,Firefox,40.0.3.9,Android,,1
XX,"Opera Mobile",36.2.2126.102826,Android,4.2.1,7
XX,Firefox,7.0.1,Android,,1
XX,"UC Browser",10.0.2.523,Android,5.1.1,12
XX,"Amazon Silk",3.68,Android,4.4.3,5
XX,"UC Browser",9.5.1.381,Android,4.4.2,1
XX,"Chrome Mobile",53.0.2785.49,Android,5.0.2,4
XX,"Chrome Mobile",48.0.2564.95,Android,4.4,22
XX,Yandex.Browser,16.4.0.9404.00,Android,5.0,5
XX,"UC Browser",10.4.7.719,iOS,6_1_6,2
XX,"Opera Mobile",21.0.1437.74904,Android,4.4.2,33
XX,"Chrome Mobile",53.0.2774.4,Android,5.0,5
XX,"UC Browser",3.4.1.483,Android,4.4.4,1
XX,"UC Browser",10.7.2.645,Android,4.2.1,2
XX,"Opera Mobile",12.10,Android,2.3.6,173
XX,"Opera Mini",4.2.18089/24.854,,,3
XX,"Opera Mini",15.0.2125/37.8346,Android,4.4.4,1
XX,"UC Browser",9.1.0.291,"Nokia OS",,3
XX,"Opera Mini",4.2.13216/28.2647,,,4
XX,Firefox,26.0,Sailfish,1.0,1
XX,"UC Browser",10.0.0.556,Android,5.0,2
XX,"Amazon Silk",,Android,5.1.1,28
XX,"Chrome Mobile",43.0.2357.130,Android,6.0.1,15
XX,"MIUI Browser",8.2.2,Android,4.4.4,3
XX,Yandex.Browser,16.2.2.7988.00,Android,5.1.1,15
XX,"UC Browser",8.8.1.359,Android,4.1.2,1
XX,"Opera Mini",14.0.0.104835,iOS,7_1_2,3
XX,"UC Browser",9.7.5.418,Android,4.1.1,2
XX,"Chrome Mobile",53.0.2785.80,Android,4.2.2,1
XX,"Chrome Mobile",30.0.1599.92,Android,4.0.3,8
XX,"Chrome Mobile",26.0.1410.53,iOS,7_1_2,1
XX,"Chrome Mobile",50.0.2661.86,Android,4.4.2,40
XX,"MIUI Browser",8.2.4,Android,5.0.2,6
XX,"Chrome Mobile",32.0.1700.58,Android,4.1.2,1
XX,"UC Browser",11.0.6.831,iOS,9_1,2
XX,Firefox,10.19,,,1
XX,"Chrome Mobile",41.430.2250.2,Android,5.1,2
XX,"UC Browser",9.5.2.394,Android,4.3,1
XX,"Amazon Silk",3.60,Android,4.4.4,4
XX,"Opera Mini",4.1.11355/26.1424,,,1
XX,"Opera Mini",4.2.14320/24.741,,,3
XX,"UC Browser",9.7.6.428,Android,4.4.2,5
XX,Safari,4.0.5,iOS,4_2,51
XX,"MQQ Browser",3.2,Android,5.1,1
XX,Yandex.Browser,14.5.1847.18432.00,Android,4.0.4,1
XX,"Amazon Silk",48.1.51,Android,4.4.3,10
XX,"UC Browser",10.2.0.584,Android,5.1,6
XX,"UC Browser",10.5.2.582,Android,4.4,2
XX,Yandex.Browser,15.6.2311.3842.11,iOS,9_3_2,1
XX,"Amazon Silk",48.2.2,Android,5.1.1,46
XX,"Opera Mini",7.5.35199/37.7751,Android,4.1.2,2
XX,"UC Browser",11.0.0.827,iOS,8_3,1
XX,"Chrome Mobile",42.0.2311.109,Android,4.0.3,1
XX,"Chrome Mobile",29.0.1547.59,Android,4.1.1,4
XX,Yandex.Browser,15.4.2272.3842.00,Android,4.2.2,25
XX,Firefox,15.0,Android,,1
XX,"Chrome Mobile",31.0.1650.18,iOS,6_0_1,1
XX,"UC Browser",10.10.5.811,Android,5.1,11
XX,"Chrome Mobile",51.0.2704.81,Android,4.5.3,1
XX,"UC Browser",10.6.8.732,Android,4.4.4,22
XX,"Chrome Mobile",41.0.2257.0,iOS,9_1_1,1
XX,"Chrome Mobile",21.0.1180.82,iOS,6_1_3,1
XX,"Opera Mini",7.0.29952/28.2725,Android,,8
XX,"Chrome Mobile",54.0.2826.2,Android,5.0.1,2
XX,Yandex.Browser,15.4.2272.3842.00,Android,5.1,7
XX,"Chrome Mobile",45.0.2454.89,iOS,7_1,6
XX,"Chrome Mobile",47.0.2526.77,Android,5.0.2,1
XX,"Opera Mini",7.1.32449/34.1784,Symbian,9.3,1
XX,"Opera Mobile",12.10,Android,4.0.3,18
XX,"Android Browser",3.1.2,Android,1.5,662
XX,"Chrome Mobile",51.0.2693.2,Android,6.0.99,3
XX,"Opera Mini",7.5.35199/36.1867,Android,,1
XX,NetFront,4.2,L4,QSC6175,2
XX,"MIUI Browser",8.0.11,Android,6.0,9
XX,"Chrome Mobile",43.0.2357.134,Android,4.4.4,6
XX,"UC Browser",10.9.8.757,iOS,8_3,2
XX,"Chrome Mobile",44.0.2403.65,iOS,9_3_1,2
XX,"Opera Mobile",25.0.1619.84037,Android,5.0.2,1
XX,"Opera Mini",7.6.40234/36.1535,Android,1.6,1
XX,"Opera Mini",4.4.29476/28.2725,,,6
XX,Yandex.Browser,16.2.1.7530.01,Android,5.0,1
XX,"UC Browser",10.7.0.733,Android,5.1.1,15
XX,UP.Browser,5.0.1.1.102,,,3
XX,Firefox,3.0,iOS,8_4,2
XX,"UC Browser",8.7.0.315,Android,4.2.2,1
XX,"Opera Mini",6.5.27354/26.1424,Symbian,,1
XX,"Chrome Mobile",27.0.1453.10,iOS,6_0_1,1
XX,"Opera Mini",4.1.11313/24.871,,,1
XX,"Nokia Browser",,"Nokia OS","Series 40",16
XX,"UC Browser",9.7.6.428,Android,4.4.4,4
XX,"NetFront Life",,Symbian,,51
XX,"UC Browser",10.7.5.658,Android,6.0,1
XX,"UC Browser",10.10.8.822,Android,5.1.0,2
XX,"Chrome Mobile",41.0.2272.58,iOS,8_1,6
XX,"Opera Mini",4.3.24237/24.746,,,1
XX,"Opera Mobile",33.0.2002.98088,Android,6.0,2
XX,"Opera Mini",5.22234/24.854,,,4
XX,"Opera Mini",5.0.19693/24.741,,,2
XX,"UC Browser",1.0.0.100,Android,4.4.4,2
XX,"Chrome Mobile",51.0.2704.36,Android,5.0.2,3
XX,"UC Browser",8.8.1.252,Symbian,5.0,3
XX,"Chrome Mobile",46.0.2490.85,iOS,7_1_2,21
XX,Firefox,41.0.2,Android,5.0,2
XX,"Chrome Mobile",34.0.1847.18,iOS,9_1,2
XX,"Opera Mini",7.1.32448/34.1697,Symbian,3,3
XX,"Chrome Mobile",53.0.2785.35,Android,4.2.2,2
XX,"UC Browser",10.9.8.738,Android,5.1.1,1
XX,Yandex.Browser,16.7.0.2001.00,Android,6.0.1,2
XX,"Samsung Browser",52.0.2743.91,Android,6.0.1,2
XX,"Chrome Mobile",46.0.2486.0,"Windows Mobile",10.0,216
XX,Firefox,5.1,iOS,9_3_5,100
XX,"BlackBerry Browser",7.1.0.912,RIM,7.1.0.912,31
XX,Safari,,iOS,6.0,5
XX,"UC Browser",10.3.0.552,Android,4.1.2,10
XX,"Chrome Mobile",51.0.2704.104,iOS,3_2,1
XX,"Opera Mini",4.1.15082/24.854,,,1
XX,"Opera Mobile",4.2,Android,4.2.2,3
XX,Yandex.Browser,16.4.0.9261.01,Android,4.4.2,5
XX,"Samsung Browser",3.0,Android,5.0,1
XX,"Chrome Mobile",32.0.1700.21,iOS,7_0_4,1
XX,"Opera Mini",4.0.8462/24.838,,,2
XX,"Opera Mini",5.19693/24.854,,,2
XX,"Opera Mini",7.0.30567/28.2725,,,8
XX,"Opera Mobile",33.0.2002.98088,Android,4.1.2,5
XX,"Opera Mini",4.2.13057/24.816,,,1
XX,"UC Browser",9.8.5.442,Android,4.1.2,7
XX,Yandex.Browser,14.7.1916.15743.00,Android,4.4.4,4
XX,NetFront,35,"Samsung proprietary",,2
XX,NetFront,,"Samsung proprietary",,11
XX,"Opera Mini",6.5.27049/28.2725,Android,,8
XX,Firefox,2.0,iOS,9_3_2,2
XX,"UC Browser",9.0.1.379,Android,4.2.2,1
XX,"Opera Mobile",26.0.1656.87080,Android,4.1.1,1
XX,"UC Browser",10.7.11.672,iOS,8_3,3
XX,Safari,8.1,iOS,8_1_1,1
XX,"Opera Mobile",4.0,Android,6.0,29
XX,"Opera Mini",6.5.26571/28.2725,Android,,4
XX,Safari,5.0.2,iOS,4_2_6,100
XX,"Opera Mobile",30.0.1856.95530,Android,4.2.2,3
XX,"Opera Mobile",16.0.1212.65402,Android,4.4.2,1
XX,"UC Browser",11.0.5.829,iOS,8_4,3
XX,"Opera Mini",5.1.22296/26.1424,,,2
XX,"UC Browser",10.9.17.807,iOS,8_1_3,2
XX,"Chrome Mobile",41.0.2272.74,Android,5.0.1,1
XX,"Opera Mini",5.0.19693/28.2647,,,6
XX,Firefox,18.0,Android,4.4,1
XX,"UC Browser",9.9.1.466,Android,4.0.3,1
XX,Obigo,Q03C,,,10
XX,Safari,5.1,iOS,9_1,1
XX,"Chrome Mobile",41.0.2272.92,Android,4.1.1,1
XX,"Opera Mini",10.0.1884/37.8143,Android,4.4.4,1
XX,Yandex.Browser,16.7.1.21040.10,iOS,9_2,4
XX,"Internet Explorer Mobile",,"Windows Mobile","6.0 ",33
XX,UP.Browser,,RIM,4.5.0.37,1
XX,"Chrome Mobile",35.0.1916.41,iOS,6_1_3,1
XX,"UC Browser",10.9.11.769,iOS,9_3_4,1
XX,"Chrome Mobile",54.0.2823.2,Android,4.3,1
XX,"UC Browser",9.4.0.460,Android,4.4.2,16
XX,"Chrome Mobile",23.0.1271.100,iOS,8_1_3,4
XX,Yandex.Browser,16.2.0.6967.11,iOS,9_3_2,2
XX,"Chrome Mobile",25.0.1364.169,Android,4.1.1,10
XX,"Chrome Mobile",48.0.2564.23,Android,4.4.2,96
XX,"Opera Mobile",37.9.2192.106188,Android,5.1.1,20
XX,"Chrome Mobile",38.0.2125.59,iOS,8_2,1
XX,Yandex.Browser,16.2.1.7529.01,Android,5.1.1,3
XX,"UC Browser",9.2.0.419,Android,5.0,2
XX,"Opera Mobile",37.0.2192.105088,Android,4.3.1,3
XX,"Chrome Mobile",53.0.2782.9,Android,4.1.2,8
XX,"Chrome Mobile",43.0.2357.56,iOS,7_1_2,14
XX,"UC Browser",10.7.2.645,Android,5.0.1,1
XX,"Opera Mobile",35.0.2070.100283,Android,4.2.2,13
XX,"Chrome Mobile",46.0.2490.11,Android,5.1.1,7
XX,"UC Browser",10.6.8.732,Android,4.2.2,30
XX,"Opera Mini",7.5.33361/37.7617,Android,4.4.2,1
XX,"UC Browser",10.8.8.730,Android,4.3,2
XX,"UC Browser",10.6.0.706,Android,2.3.5,2
XX,"UC Browser",10.9.8.770,Android,4.4.4,87
XX,"Chrome Mobile",53.0.2785.21,Android,4.3,3
XX,"Opera Mini",7.0.31318/36.1556,Android,2.2.2,1
XX,"Chrome Mobile",37.0.2062.52,iOS,7_1,2
XX,"Opera Mini",8.0.35158/36.2168,"Nokia OS",,1
XX,"Opera Mobile",21.0.1437.74904,Android,5.1.1,5
XX,"Opera Mobile",30.0.1856.95530,Android,6.0.1,1
XX,"Opera Mini",4.2.15755/24.838,,,1
XX,"Opera Mini",7.6.35766/35.4086,Android,,2
XX,"Chrome Mobile",48.0.2564.99,Android,5.0,4
XX,"Chrome Mobile",52.0.2743.62,Android,4.4,1
XX,NetFront,3.2,Other,,3
XX,"Opera Mini",4.3.24603/24.816,,,5
XX,"Chrome Mobile",35.0.1916.38,iOS,9_3_2,6
XX,"UC Browser",9.8.9.457,Android,2.3.6,2
XX,Yandex.Browser,16.6.1.9652.01,Android,4.4.4,5
XX,"UC Browser",10.1.0.527,Android,4.4.4,8
XX,"UC Browser",9.9.6.495,Android,2.3.7,2
XX,"Chrome Mobile",38.0.2125.67,iOS,9_3_4,1
XX,"Opera Mini",4.2.13216/24.871,,,1
XX,"UC Browser",10.7.0.636,Android,5.0.2,31
XX,"BlackBerry Browser",7.0.0.528,RIM,7.0.0.528,20
XX,OneBrowser,3.5,Android,5.1,2
XX,UP.Browser,,RIM,5.0.0.770,1
XX,"UC Browser",10.2.0.584,Android,2.3.6,1
XX,"Opera Mini",7.5.33361/34.1576,Android,4.1.1,36
XX,Yandex.Browser,16.4.0.9404.01,Android,5.1,2
XX,"Opera Mobile",37.6.2192.105571,Android,5.1.1,39
XX,"Android Browser",3.0.4,Android,4.4,4
XX,"UC Browser",8.7.0.218,"Nokia OS",,11
XX,Firefox,44.0.2,Android,4.4.2,6
XX,"Chrome Mobile",42.0.2311.154,Android,5.1,7
XX,Firefox,43.0,Android,6.0,10
XX,"Opera Mobile",29.0.1809.92697,Android,5.0,5
XX,"Opera Mini",6.1.25378/26.1424,,,1
XX,Yandex.Browser,14.4.1750.13427.00,Android,4.2.2,1
XX,Yandex.Browser,13.11.1500.0,iOS,9_3_1,1
XX,"Opera Mini",7.0.29733/36.2464,Android,2.1,2
XX,"Chrome Mobile",38.0.0.0,Android,4.3,12
XX,"Opera Mini",7.5.33361/34.926,Android,4.2.2,1
XX,"Chrome Mobile",47.0.2526.83,Android,4.0.3,4
XX,"Chrome Mobile",52.0.2743.62,Android,4.4.4,34
XX,"UC Browser",9.7.0.520,Android,4.2.2,13
XX,"UC Browser",10.10.9.821,Android,4.3,1
XX,"UC Browser",10.10.9.821,Android,5.0.2,3
XX,"Chrome Mobile",53.0.2785.35,Android,5.0.2,6
XX,"Chrome Mobile",43.0.2357.78,Android,5.1.1,4
XX,"Internet Explorer Mobile",4.01,"Windows Mobile",6.1,12
XX,"Chrome Mobile",36.0.1985.57,iOS,7_1_2,2
XX,"UC Browser",10.7.8.710,Android,5.0.1,1
XX,"Chrome Mobile",54.0.2821.0,Android,4.4.4,3
XX,"Amazon Silk",52.1.79,Android,4.0.4,21
XX,"Amazon Silk",48.1.51,Android,4.0.3,7
XX,"UC Browser",10.7.5.658,Android,5.0.2,16
XX,Edge,12.0,"Windows Phone",10.0,24
XX,"Opera Mobile",11.00,Maemo,,25
XX,"UC Browser",10.4.2.659,Android,5.1.1,13
XX,"UC Browser",10.10.5.806,Android,5.1,5
XX,Openwave,,"Samsung proprietary",,14
XX,"Opera Mini",7.6.35843/35.5125,Android,4.1.2,6
XX,"UC Browser",10.0.0.556,Android,4.4.2,4
XX,"UC Browser",10.5.0.575,Android,5.1,5
XX,"Opera Mini",4.5.33867/31.1475,,,1
XX,"Chrome Mobile",47.0.2526.76,Android,6.0,10
XX,"Opera Mini",8.0.35667/36.1487,RIM,7.0,1
XX,"Opera Mini",5.0.22234/28.2794,,,10
XX,Yandex.Browser,16.6.0.8810.01,Android,5.0,4
XX,"Opera Mobile",19.0.1340.69721,Android,4.3,3
XX,"UC Browser",10.8.8.730,Android,5.0.2,23
XX,Yandex.Browser,16.6.0.9374.10,iOS,9_3_4,1
XX,"Opera Mini",7.5.33361/35.7108,Android,4.0.4,2
XX,"Opera Mini",4.4/24.854,,,4
XX,"Chrome Mobile",36.0.1985.135,Android,4.3,11
XX,"Opera Mini",5.1.21126/24.743,Android,,3
XX,"Chrome Mobile",51.0.2704.81,Android,4.4.1,5
XX,"UC Browser",10.6.1.717,Android,5.0.2,1
XX,Firefox,46.0,Android,4.0.4,12
XX,"Chrome Mobile",44.0.2403.67,iOS,7_0_4,8
XX,"Chrome Mobile",53.0.2785.44,Android,4.4.2,9
XX,"Chrome Mobile",39.0.2171.45,iOS,9_3_2,3
XX,"Opera Mini",12.0.1987/37.7442,Android,4.3,1
XX,"Chrome Mobile",33.0.1750.14,iOS,7_1,2
XX,"UC Browser",9.1.1.420,Android,4.3,2
XX,Firefox,4.0,iOS,9_0_1,1
XX,"Opera Mobile",34.0.2044.98637,Android,5.1.1,6
XX,"Opera Mini",4.1.11321/34.861,,,1
XX,"Chrome Mobile",38.0.2125.59,iOS,8_1_3,1
XX,Safari,3.1.1,iOS,2_2_1,23
XX,"Chrome Mobile",39.0.2171.93,Android,4.4.3,9
XX,"Opera Mini",4.3.24214/28.2766,,,5
XX,"UC Browser",10.7.2.757,Android,4.2.1,2
XX,Yandex.Browser,16.7.0.2531.00,Android,4.3,8
XX,Yandex.Browser,16.2.2.7981.01,Android,6.0.1,1
XX,"Opera Mini",4.5.40312/37.8104,,,1
XX,Safari,4.0.4,iOS,7_0,4
XX,"Opera Mini",13.0.2036/37.8603,Android,4.4.2,3
XX,"UC Browser",10.0.0.488,Android,4.2.2,30
XX,Yandex.Browser,16.2.0.6967.10,iOS,9_2,2
XX,"Opera Mini",4.2.18975/34.1606,"Nokia OS",,1
XX,"UC Browser",10.1.2.540,Android,5.0,36
XX,"UC Browser",10.7.5.658,Android,6.0.1,5
XX,"UC Browser",10.7.5.655,Android,5.0,1
XX,"UC Browser",10.9.5.735,Android,4.1.1,3
XX,"UC Browser",10.9.14.779,iOS,9_3_2,1
XX,Safari,9.0,iOS,7_1_1,1
XX,"Opera Mini",6.0.24556/28.2766,Android,,4
XX,"Internet Explorer Mobile",,"Windows Mobile",,5
XX,"Android Browser",4.0,Android,,8
XX,"Opera Mobile",29.0.1809.91837,Android,4.1.2,5
XX,"Nokia S60 Browser",,Symbian,3.1,1
XX,"UC Browser",10.9.6.736,Android,5.0.2,2
XX,"Opera Mobile",4.0,Android,4.3,8
XX,OneBrowser,3.0,"Nokia OS","Series 40 3rd Edition Feature Pack 2",2
XX,"UC Browser",10.6.5.726,Android,,1
XX,"UC Browser",10.3.0.552,Android,2.3.6,1
XX,"Opera Mobile",19.0.1340.71596,Android,4.3,1
XX,,4.0,Android,4.1.2,6
XX,"Chrome Mobile",37.0.2062.117,Android,4.4,1
XX,"Opera Mini",7.0.29993/36.1867,Android,4.0.4,1
XX,"Opera Mobile",33.0.2002.97240,Android,4.2.9,1
XX,"UC Browser",10.10.9.821,Android,4.1.2,1
XX,Yandex.Browser,16.4.0.7703.11,iOS,8_1_3,3
XX,Yandex.Browser,16.3.3.4,iOS,8_2,2
XX,"UC Browser",3.4.3.532,Android,,10
XX,"Opera Mini",4.2.22053/24.760,,,2
XX,Yandex.Browser,16.6.0.8810.01,Android,4.1.1,5
XX,"Android Browser",3.0.4,Android,3.0,29
XX,"Chrome Mobile",27.0.1453.60,Android,4.2.2,1
XX,"Chrome Mobile",30.0.0.0,Android,6.0.1,10
XX,"Chrome Mobile",39.0.2171.50,iOS,8_0_2,1
XX,Firefox,43.0,Android,4.3,5
XX,"Opera Mini",6.5.29194/28.2647,Android,,2
XX,"Opera Mobile",24.0.1565.82529,Android,4.4.3,1
XX,"Opera Mini",4.2.21992/24.760,,,2
XX,"UC Browser",10.6.0.706,Android,4.1.1,4
XX,"UC Browser",10.6.2.599,Android,5.1.1,6
XX,"UC Browser",2.4.0.367,iOS,9_2,5
XX,"Chrome Mobile",40.0.2214.89,Android,5.0,5
XX,"Opera Mini",4.2.18149/37.8678,"Nokia OS",,1
XX,"UC Browser",3.4.2.525,Android,4.2.2,1
XX,"UC Browser",10.8.2.663,Android,5.1,2
XX,"UC Browser",10.7.0.636,Android,4.1.2,21
XX,Yandex.Browser,16.6.0.9410.11,iOS,10_0,1
XX,"Opera Mini",4.2.14912/22.394,,,1
XX,"Chrome Mobile",40.0.2214.120,Android,5.1.1,2
XX,"Amazon Silk",3.69,Android,4.0.4,1
XX,"Opera Mini",7.0.29532/37.6711,Android,4.2.2,1
XX,"Chrome Mobile",52.0.2723.0,Android,4.4.2,6
XX,"Chrome Mobile",40.0.2214.69,iOS,7_0_3,1
XX,Safari,5.0.2,iOS,9_2_1,1
XX,"Chrome Mobile",44.0.2403.128,Android,4.1.2,8
XX,"Chrome Mobile",51.0.2704.77,Android,4.3,21
XX,"Amazon Silk",3.68,Android,4.0.3,7
XX,"Internet Explorer Mobile",6.0,"Windows Phone",7.5,4
XX,Yandex.Browser,16.7.0.2531.00,Android,5.0.1,6
XX,"Opera Mini",5.0.019802/24.743,iOS,4,1
XX,Firefox,32.0,Android,4.2.2,4
XX,"Chrome Mobile",34.0.1847.76,Android,4.4.2,16
XX,"Opera Mobile",30.0.1856.95530,Android,5.1.1,4
XX,"UC Browser",10.5.0.668,Android,4.3,2
XX,Yandex.Browser,16.2.1.7530.00,Android,5.0.1,3
XX,"Chrome Mobile",37.0.2062.60,iOS,9_3_2,23
XX,UP.Browser,,RIM,5.0.0.845,4
XX,"Chrome Mobile",33.0.1750.15,iOS,7_1_2,5
XX,Firefox,18.1,"Firefox OS",1.0,1
XX,"Chrome Mobile",26.0.1410.58,Android,4.4.2,26
XX,"UC Browser",10.7.2.645,Android,4.1.1,2
XX,"Opera Mobile",14.0.1074.58201,Android,4.3,1
XX,"Opera Mini",4.2.13402/24.741,,,4
XX,"UC Browser",2.9.3.730,iOS,9_3,1
XX,"UC Browser",9.8.9.457,Android,4.1.2,22
XX,"MIUI Browser",8.2.5,Android,4.4.4,4
XX,"Chrome Mobile",46.0.2490.85,iOS,9_3_5,2
XX,"Opera Mobile",12.00,Android,4.0.3,10
XX,"Chrome Mobile",41.0.2242.0,iOS,9_1,1
XX,"Chrome Mobile",54.0.2806.0,Android,4.4.4,2
XX,"Android Browser",5.0,Android,2.2.1,5
XX,"Opera Mobile",30.0.1856.94243,Android,5.1,1
XX,"MIUI Browser",8.1.6,iOS,5_1_1,3
XX,"Chrome Mobile",42.0.2311.47,iOS,8_1_1,2
XX,"Opera Mini",8.0.40325/37.8743,,,2
XX,"Chrome Mobile",54.0.2823.2,Android,4.2.2,2
XX,"Android Browser",4.0.4,Android,4.2.2,1
XX,"Chrome Mobile",35.0.1916.138,Android,5.1.1,2
XX,Yandex.Browser,16.4.1.9336.10,iOS,9_1,6
XX,Yandex.Browser,16.4.1.9264.11,iOS,9_3_4,1
XX,"Chrome Mobile",52.0.2743.49,Android,4.3,4
XX,"Opera Mini",8.0.35626/36.1867,"Nokia OS",,1
XX,Yandex.Browser,16.6.1.9652.00,Android,5.0.2,16
XX,"Chrome Mobile",55.0.2841.0,Android,6.0.1,40
XX,"Chrome Mobile",39.0.2171.50,iOS,9_3_2,59
XX,"UC Browser",10.7.2.795,iOS,8_2,1
XX,Yandex.Browser,14.12.2125.9740.01,Android,5.1,1
XX,"UC Browser",10.10.8.822,Android,6.0,13
XX,"UC Browser",10.7.0.733,Android,2.3.6,5
XX,"UC Browser",10.5.2.582,Android,2.2,8
XX,"Chrome Mobile",43.0.2357.51,iOS,9_0,2
XX,"Chrome Mobile",53.0.2785.49,Android,5.0.1,2
XX,"UC Browser",10.9.17.807,iOS,7_1_1,2
XX,"Opera Mini",11.0.1912/37.8678,Android,2.1,1
XX,"Chrome Mobile",40.0.2214.73,iOS,8_4,2
XX,"UC Browser",9.1.1.420,Android,4.2.1,1
XX,"Opera Mobile",33.0.2002.97426,Android,5.0.2,3
XX,"Opera Mini",4.5.40380/37.8814,,,2
XX,"Opera Mini",4.2.24721/30.3316,,,1
XX,"Chrome Mobile",38.0.2125.67,iOS,9_3_1,2
XX,"Opera Mini",2.0.4509/1724,,,3
XX,"UC Browser",10.5.2.582,Android,2.3.4,3
XX,"Chrome Mobile",54.0.2815.0,Android,6.0.1,57
XX,"Chrome Mobile",54.0.2787.0,Android,6.0.1,21
XX,"Amazon Silk",3.4,Android,2.3.3,2
XX,"UC Browser",3.4.2.525,Android,,1
XX,"Chrome Mobile",35.0.1916.38,iOS,7_1_2,2
XX,"UC Browser",9.7.0.520,Android,5.1.1,18
XX,"Opera Mini",4.3.13337/24.746,,,1
XX,"Opera Mini",5.1.2169/29.3757,,,1
XX,"Opera Mini",7.5.33361/37.7549,Android,,5
XX,"Opera Mobile",22.0.1485.78487,Android,4.4.4,2
XX,"Chrome Mobile",25.0.1364.169,Android,4.3,2
XX,"Opera Mini",5.0.18741/28.2725,,,4
XX,"Chrome Mobile",34.0.1847.114,Android,5.1.1,54
XX,Yandex.Browser,16.7.0.3679.10,iOS,10_0,1
XX,"Samsung Browser",3.4,Android,4.4.99,3
XX,"UC Browser",9.3.1.344,Android,4.0.4,2
XX,"Opera Mini",4.2.13216/24.854,,,2
XX,"Android Browser",5.0.3,Android,2.2,173
XX,"Opera Mobile",34.0.2044.98679,Android,4.2.2,10
XX,"Chrome Mobile",52.0.2743.49,Android,5.0.2,1
XX,"Chrome Mobile",27.0.1453.10,iOS,8_3,1
XX,"UC Browser",10.7.3.666,Android,4.4.2,2
XX,"Chrome Mobile",49.0.2623.91,Android,4.2.1,37
XX,"Chrome Mobile",55.0.2843.0,Android,6.0,1
XX,Safari,7.2.0.0,iOS,5_0_1,1
XX,"UC Browser",10.3.0.552,Android,5.0.2,2
XX,"UC Browser",9.9.4.484,Android,4.4.2,34
XX,Firefox,46.0.1,Android,4.1.2,5
XX,"Chrome Mobile",54.0.2814.0,Android,5.1.1,2
XX,Yandex.Browser,16.4.1.9336.10,iOS,9_3_3,3
XX,"Opera Mini",4.1.13907/24.816,,,2
XX,"Opera Mini",7.1.32453/36.1955,Symbian,9.1,1
XX,"Chrome Mobile",49.0.2623.91,Android,5.5,1
XX,"Chrome Mobile",36.0.1985.57,iOS,6_1_2,2
XX,"Chrome Mobile",52.0.2743.83,Android,4.2.2,3
XX,"Amazon Silk",3.30,Android,4.0.4,2
XX,"UC Browser",10.4.2.659,Android,2.3,1
XX,"Chrome Mobile",40.0.2214.73,iOS,9_0_2,2
XX,"Chrome Mobile",36.0.1985.49,iOS,8_3,4
XX,Yandex.Browser,16.6.0.9374.10,iOS,9_3_1,34
XX,"BlackBerry Browser",,RIM,5.0,1
XX,"Chrome Mobile",53.0.2782.2,Android,5.0,1
XX,"Chrome Mobile",36.0.1985.49,iOS,7_1_2,15
XX,"Opera Mini",6.1.25380/26.1424,Symbian,,1
XX,"UC Browser",10.9.8.770,Android,4.4,2
XX,Yandex.Browser,15.2.2214.3725.00,Android,6.0,7
XX,"BlackBerry Browser",6.0.0.706,RIM,6.0.0.706,70
XX,"Chrome Mobile",39.0.2171.59,Android,4.1.2,27
XX,"Chrome Mobile",33.0.1750.21,iOS,7_0_4,8
XX,"Chrome Mobile",42.0.2311.47,iOS,7_0,3
XX,"UC Browser",10.6.0.706,Android,5.1.1,23
XX,"Opera Mini",7.6.35766/35.5003,Android,4.1.2,1
XX,"Chrome Mobile",30.0.1599.82,Android,4.2.1,19
XX,"Opera Mini",8.0.3/36.2189,"Windows Phone",7.0,1
XX,"UC Browser",10.10.9.821,Android,4.2.2,6
XX,"Chrome Mobile",53.0.2774.4,Android,6.0,1
XX,"Opera Mini",7.5.35613/36.2084,Android,4.1.2,2
XX,"Chrome Mobile",46.0.2490.85,iOS,7_0_4,4
XX,Edge,14.14284,"Windows Phone",10.0,2
XX,NetFront,4.1,Brew,,1
XX,"UC Browser",10.1.0.527,Android,5.0.1,8
XX,"MIUI Browser",8.2.2,Android,6.0.1,5
XX,"Opera Mini",4.1.13907/35.5858,"Nokia OS",,1
XX,Yandex.Browser,15.4.2272.3842.01,Android,4.2.2,4
XX,"Opera Mini",4.3.13057/24.854,,,2
XX,"Motorola MIB",,Linux,2.6.10,1
XX,UP.Browser,,RIM,5.0.0.400,4
XX,"Chrome Mobile",53.0.2785.21,Android,7.0,2
XX,"UC Browser",10.4.9.722,iOS,9_3_4,1
XX,"Chrome Mobile",49.0.2592.3,Android,4.4.2,1
XX,"Opera Mini",5.1.21214/24.743,,,2
XX,"BlackBerry Browser",7.1.0.755,RIM,7.1.0.755,57
XX,"Opera Mini",5.1.22784/24.741,Symbian,,2
XX,"Chrome Mobile",54.0.2826.2,Android,5.1,5
XX,Yandex.Browser,16.2.0.5397.00,Android,4.4.2,32
XX,"Opera Mobile",29.0.1809.91837,Android,4.4.4,22
XX,Firefox,5.0,iOS,8_2,2
XX,"MIUI Browser",8.1.6,Android,4.4.2,11
XX,"Opera Mobile",33.0.2002.97426,Android,5.0,1
